date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:29:31	747085/747085	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:29:27%20GMT	https://www.classcentral.com/subject/chemical-engineering	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/chemical-engineering.html	(from https://www.classcentral.com/)
03:29:36	764108/764108	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:29:32%20GMT	https://www.classcentral.com/subject/energy-systems	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
03:29:42	745029/745029	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:29:37%20GMT	https://www.classcentral.com/subject/aerospace-engineering	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/aerospace-engineering.html	(from https://www.classcentral.com/)
03:29:47	776312/776312	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:29:42%20GMT	https://www.classcentral.com/subject/chemistry	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/chemistry.html	(from https://www.classcentral.com/)
03:29:52	781984/781984	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:29:48%20GMT	https://www.classcentral.com/subject/physics	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
03:29:56	786284/786284	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:29:52%20GMT	https://www.classcentral.com/subject/environmental-science	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
03:30:01	768650/768650	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:29:57%20GMT	https://www.classcentral.com/subject/astronomy	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
03:30:06	833784/833784	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:02%20GMT	https://www.classcentral.com/subject/biology	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/biology.html	(from https://www.classcentral.com/)
03:30:11	771515/771515	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:07%20GMT	https://www.classcentral.com/subject/agriculture	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/agriculture.html	(from https://www.classcentral.com/)
03:30:17	758889/758889	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:12%20GMT	https://www.classcentral.com/subject/materials-science	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
03:30:22	757790/757790	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:17%20GMT	https://www.classcentral.com/subject/earth-science	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/earth-science.html	(from https://www.classcentral.com/)
03:30:26	767180/767180	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:22%20GMT	https://www.classcentral.com/subject/applied-science	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/applied-science.html	(from https://www.classcentral.com/)
03:30:32	743018/743018	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:27%20GMT	https://www.classcentral.com/subject/forensic-science	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
03:30:36	633471/633471	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:32%20GMT	https://www.classcentral.com/subject/meteorology	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/meteorology.html	(from https://www.classcentral.com/)
03:30:41	762735/762735	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:37%20GMT	https://www.classcentral.com/subject/k12	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/k12.html	(from https://www.classcentral.com/)
03:30:46	778326/778326	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:42%20GMT	https://www.classcentral.com/subject/higher-education	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/higher-education.html	(from https://www.classcentral.com/)
03:30:51	776491/776491	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:47%20GMT	https://www.classcentral.com/subject/stem	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/stem.html	(from https://www.classcentral.com/)
03:30:56	773993/773993	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:52%20GMT	https://www.classcentral.com/subject/teacher-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/teacher-development.html	(from https://www.classcentral.com/)
03:31:01	762482/762482	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:30:57%20GMT	https://www.classcentral.com/subject/course-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
03:31:06	773799/773799	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:02%20GMT	https://www.classcentral.com/subject/online-education	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/online-education.html	(from https://www.classcentral.com/)
03:31:12	768766/768766	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:07%20GMT	https://www.classcentral.com/subject/test-prep	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/test-prep.html	(from https://www.classcentral.com/)
03:31:17	740413/740413	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:12%20GMT	https://www.classcentral.com/subject/pedagogy	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/pedagogy.html	(from https://www.classcentral.com/)
03:31:22	784504/784504	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:18%20GMT	https://www.classcentral.com/subject/sociology	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/sociology.html	(from https://www.classcentral.com/)
03:31:27	774111/774111	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:22%20GMT	https://www.classcentral.com/subject/economics	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/economics.html	(from https://www.classcentral.com/)
03:31:33	810461/810461	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:28%20GMT	https://www.classcentral.com/subject/psychology	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
03:31:38	766445/766445	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:33%20GMT	https://www.classcentral.com/subject/anthropology	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/anthropology.html	(from https://www.classcentral.com/)
03:31:43	780131/780131	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:38%20GMT	https://www.classcentral.com/subject/political-science	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/political-science.html	(from https://www.classcentral.com/)
03:31:48	785524/785524	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:44%20GMT	https://www.classcentral.com/subject/law	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
03:31:53	764857/764857	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:48%20GMT	https://www.classcentral.com/subject/urban-planning	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/urban-planning.html	(from https://www.classcentral.com/)
03:31:58	762503/762503	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:53%20GMT	https://www.classcentral.com/subject/human-rights	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/human-rights.html	(from https://www.classcentral.com/)
03:32:02	785364/785364	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:31:59%20GMT	https://www.classcentral.com/subject/sustainability	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/sustainability.html	(from https://www.classcentral.com/)
03:32:08	762630/762630	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:03%20GMT	https://www.classcentral.com/subject/governance	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/governance.html	(from https://www.classcentral.com/)
03:32:13	747627/747627	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:08%20GMT	https://www.classcentral.com/subject/archaeology	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/archaeology.html	(from https://www.classcentral.com/)
03:32:18	747862/747862	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:14%20GMT	https://www.classcentral.com/subject/social-work	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/social-work.html	(from https://www.classcentral.com/)
03:32:23	757298/757298	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:19%20GMT	https://www.classcentral.com/subject/childhood-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/childhood-development.html	(from https://www.classcentral.com/)
03:32:28	789074/789074	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:24%20GMT	https://www.classcentral.com/subject/music	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
03:32:33	792787/792787	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:29%20GMT	https://www.classcentral.com/subject/digital-media	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
03:32:38	784496/784496	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:34%20GMT	https://www.classcentral.com/subject/visual-arts	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
03:32:43	779559/779559	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:39%20GMT	https://www.classcentral.com/subject/design-and-creativity	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/design-and-creativity.html	(from https://www.classcentral.com/)
03:32:48	760286/760286	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:44%20GMT	https://www.classcentral.com/subject/bioinformatics	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
03:32:53	766126/766126	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:49%20GMT	https://www.classcentral.com/subject/big-data	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/big-data.html	(from https://www.classcentral.com/)
03:32:58	753219/753219	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:54%20GMT	https://www.classcentral.com/subject/data-mining	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/data-mining.html	(from https://www.classcentral.com/)
03:33:03	775696/775696	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:32:59%20GMT	https://www.classcentral.com/subject/data-analysis	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
03:33:09	765310/765310	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:04%20GMT	https://www.classcentral.com/subject/data-visualization	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/data-visualization.html	(from https://www.classcentral.com/)
03:33:14	739862/739862	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:09%20GMT	https://www.classcentral.com/subject/jupyter	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/jupyter.html	(from https://www.classcentral.com/)
03:33:19	778267/778267	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:15%20GMT	https://www.classcentral.com/subject/mobile-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
03:33:24	844452/844452	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:20%20GMT	https://www.classcentral.com/subject/web-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/web-development.html	(from https://www.classcentral.com/)
03:33:29	769099/769099	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:25%20GMT	https://www.classcentral.com/subject/databases	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/databases.html	(from https://www.classcentral.com/)
03:33:34	767691/767691	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:30%20GMT	https://www.classcentral.com/subject/game-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/game-development.html	(from https://www.classcentral.com/)
03:33:39	817323/817323	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:35%20GMT	https://www.classcentral.com/subject/programming-languages	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/programming-languages.html	(from https://www.classcentral.com/)
03:33:44	775964/775964	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:40%20GMT	https://www.classcentral.com/subject/software-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/software-development.html	(from https://www.classcentral.com/)
03:33:49	771695/771695	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:44%20GMT	https://www.classcentral.com/subject/cloud-computing	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/cloud-computing.html	(from https://www.classcentral.com/)
03:33:54	798405/798405	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:50%20GMT	https://www.classcentral.com/subject/communication-skills	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/communication-skills.html	(from https://www.classcentral.com/)
03:33:59	799350/799350	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:33:55%20GMT	https://www.classcentral.com/subject/career-development	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/career-development.html	(from https://www.classcentral.com/)
03:34:04	833435/833435	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:00%20GMT	https://www.classcentral.com/subject/self-improvement	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/self-improvement.html	(from https://www.classcentral.com/)
03:34:09	763603/763603	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:05%20GMT	https://www.classcentral.com/subject/presentation-skills	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
03:34:14	743726/743726	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:09%20GMT	https://www.classcentral.com/subject/resilience	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/resilience.html	(from https://www.classcentral.com/)
03:34:19	781211/781211	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:14%20GMT	https://www.classcentral.com/subject/cybersecurity	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/cybersecurity.html	(from https://www.classcentral.com/)
03:34:24	758363/758363	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:19%20GMT	https://www.classcentral.com/subject/network-security	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/network-security.html	(from https://www.classcentral.com/)
03:34:29	754954/754954	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:24%20GMT	https://www.classcentral.com/subject/ethical-hacking	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/ethical-hacking.html	(from https://www.classcentral.com/)
03:34:34	746327/746327	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:30%20GMT	https://www.classcentral.com/subject/digital-forensics	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/digital-forensics.html	(from https://www.classcentral.com/)
03:34:39	712377/712377	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:35%20GMT	https://www.classcentral.com/subject/reverse-engineering	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/reverse-engineering.html	(from https://www.classcentral.com/)
03:34:43	749094/749094	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:40%20GMT	https://www.classcentral.com/subject/pentesting	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
03:34:48	730403/730403	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:44%20GMT	https://www.classcentral.com/subject/malware-analysis	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
03:34:53	730979/730979	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:49%20GMT	https://www.classcentral.com/subject/devsecops	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/devsecops.html	(from https://www.classcentral.com/)
03:34:58	733578/733578	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:54%20GMT	https://www.classcentral.com/subject/osint	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/osint.html	(from https://www.classcentral.com/)
03:35:03	742574/742574	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:34:59%20GMT	https://www.classcentral.com/subject/threat-intelligence	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/threat-intelligence.html	(from https://www.classcentral.com/)
03:35:08	740666/740666	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:04%20GMT	https://www.classcentral.com/subject/infosec-certifications	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/infosec-certifications.html	(from https://www.classcentral.com/)
03:35:13	737740/737740	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:09%20GMT	https://www.classcentral.com/subject/red-team	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/red-team.html	(from https://www.classcentral.com/)
03:35:17	646571/646571	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:14%20GMT	https://www.classcentral.com/subject/blue-team	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
03:35:21	543972/543972	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:18%20GMT	https://www.classcentral.com/lists	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
03:35:24	502190/502190	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:22%20GMT	https://www.classcentral.com/signup	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
03:35:28	498822/498822	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:25%20GMT	https://www.classcentral.com/login	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/login.html	(from https://www.classcentral.com/)
03:35:33	737934/737934	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:29%20GMT	https://www.classcentral.com/course/mindfulness-life-9078	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/course/mindfulness-life-9078.html	(from https://www.classcentral.com/)
03:35:38	729681/729681	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:34%20GMT	https://www.classcentral.com/course/independent-elements-of-ai-12469	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/course/independent-elements-of-ai-12469.html	(from https://www.classcentral.com/)
03:35:43	742849/742849	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:39%20GMT	https://www.classcentral.com/course/maththink-370	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/course/maththink-370.html	(from https://www.classcentral.com/)
03:35:47	570266/570266	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:44%20GMT	https://www.classcentral.com/help/moocs	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/help/moocs.html	(from https://www.classcentral.com/)
03:35:52	772391/772391	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:47%20GMT	https://www.classcentral.com/university/stanford	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
03:35:56	774347/774347	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:53%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
03:35:57	144863/144863	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2018:05:29%20GMT	https://www.classcentral.com/report/coursera-google-new-deal/	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/report/coursera-google-new-deal/index.html	(from https://www.classcentral.com/)
03:36:02	802838/802838	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:35:58%20GMT	https://www.classcentral.com/university/mit	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
03:36:08	756062/756062	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:03%20GMT	https://www.classcentral.com/institution/google	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/institution/google.html	(from https://www.classcentral.com/)
03:36:12	753726/753726	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:08%20GMT	https://www.classcentral.com/institution/amazon	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/institution/amazon.html	(from https://www.classcentral.com/)
03:36:13	143662/143662	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2007:36:01%20GMT	https://www.classcentral.com/report/author/dhawal/	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
03:36:18	773492/773492	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:14%20GMT	https://www.classcentral.com/university/harvard	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
03:36:23	740031/740031	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:19%20GMT	https://www.classcentral.com/university/iit-kharagpur	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
03:36:28	754515/754515	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:24%20GMT	https://www.classcentral.com/university/rice	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
03:36:32	738953/738953	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:29%20GMT	https://www.classcentral.com/university/iitm	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
03:36:33	137839/137839	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2016:05:04%20GMT	https://www.classcentral.com/report/review-from-waste-to-value/	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/report/review-from-waste-to-value/index.html	(from https://www.classcentral.com/)
03:36:39	752577/752577	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:34%20GMT	https://www.classcentral.com/university/columbia	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
03:36:43	734561/734561	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:39%20GMT	https://www.classcentral.com/university/cornell	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
03:36:44	192553/192553	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Mar%202023%2017:26:55%20GMT	https://www.classcentral.com/report/best-bookkeeping-courses/	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/report/best-bookkeeping-courses/index.html	(from https://www.classcentral.com/)
03:36:49	783237/783237	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202023%2008:36:45%20GMT	https://www.classcentral.com/university/edinburgh	/home/anaeru/repositories/personal/scrapper-translate-classcenter/httrack-output/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
